Rank,Player,Movement,Nation,DOB,Event,Points,Player ID,Last Name,First Name
264,"BERNARD, Alexander",0,USA,13 Aug 2003,25,192.25,100340940,BERNARD, Alexander
265,"MARINO, Pietro",0,ITA,03 Jun 2001,21,192.25,100233817,MARINO, Pietro
266,"STRICKER, Dominic Stephan",+42,SUI,16 Aug 2002,24,191.75,100252640,STRICKER, Dominic Stephan
267,"ZHOU, Xinmu",0,CHN,22 Apr 2001,27,189.00,100271099,ZHOU, Xinmu
268,"MOLLER, Elmer",0,DEN,09 Jul 2003,18,188.75,100273721,MOLLER, Elmer
269,"KUENKLER, Fynn",0,GER,26 Jan 2001,26,188.75,100225454,KUENKLER, Fynn
270,"LEUSTIAN, Stefan",0,USA,18 Jan 2002,25,188.25,100308411,LEUSTIAN, Stefan
271,"LYE, Ethan Kai Xin",0,SGP,07 Oct 2001,23,188.00,100252562,LYE, Ethan Kai Xin
272,"NEFF, Adam",0,USA,30 May 2001,16,187.75,100248702,NEFF, Adam
273,"XIAO, Linang",0,CHN,18 Mar 2000,23,185.50,100286322,XIAO, Linang
274,"BECKER, Gerhardt Marius",+24,RSA,10 Aug 2000,45,185.50,100269345,BECKER, Gerhardt Marius
275,"RIEDI, Leandro",-9,SUI,27 Jan 2002,16,185.50,100227574,RIEDI, Leandro
276,"BOSCARDIN DIAS, Pedro",-2,BRA,28 Jan 2003,13,185.25,100335225,BOSCARDIN DIAS, Pedro
277,"PUSKAR, Samuel",-2,SVK,21 Apr 2000,17,184.75,100217135,PUSKAR, Samuel
278,"WHITE, Joseph",-2,GBR,29 Jan 2001,26,184.00,100256232,WHITE, Joseph
279,"PARTS, Robin Erik",-1,EST,22 Aug 2000,30,183.50,100199207,PARTS, Robin Erik
280,"SAITOH, Keisuke",-1,JPN,29 Apr 2001,22,183.25,100287006,SAITOH, Keisuke
281,"MANDLIK, Mark",-1,USA,19 May 2001,32,183.00,100288748,MANDLIK, Mark
282,"SIMON, Sahar",-1,ISR,13 Feb 2001,35,183.00,100216163,SIMON, Sahar
283,"AKAY, Cihan",+26,AUS,23 Dec 2001,49,183.00,100224430,AKAY, Cihan
284,"ZAKHAROV, Alexey",-2,RUS,21 Apr 2000,8,182.50,100198359,ZAKHAROV, Alexey
285,"TORRES, Juan Bautista",-2,ARG,02 Apr 2002,21,182.00,100335193,TORRES, Juan Bautista
286,"YOSHINO, Fumiya",-2,JPN,16 Oct 2001,28,180.50,100268202,YOSHINO, Fumiya
287,"WOLDEAB, Siem",-2,USA,06 Jun 2001,5,180.50,100328650,WOLDEAB, Siem
288,"ROLLINS, Pierce",-2,USA,14 Jul 2001,26,180.00,100283745,ROLLINS, Pierce
289,"WANG, Xiaofei",-2,CHN,10 Jan 2003,17,179.25,100287475,WANG, Xiaofei
290,"GENOV, Anthony",+2,BUL,02 Mar 2002,20,179.25,100228927,GENOV, Anthony
291,"HARPER, Cleeve",-2,CAN,24 Dec 2000,34,178.75,100311960,HARPER, Cleeve
292,"SALAZAR, Amador",+19,CHI,15 Feb 2001,28,178.25,100338470,SALAZAR, Amador
293,"DHOKIA, Rahul",-3,GBR,09 Jul 2000,48,178.25,100214043,DHOKIA, Rahul
294,"ZIVOTIC, Goran",-3,SRB,14 Jan 2002,19,178.00,100231514,ZIVOTIC, Goran
295,"COLSON, Tibo",-2,BEL,12 Jul 2000,4,175.00,100222312,COLSON, Tibo
296,"YITBAREK, Simon",-2,SWE,31 Oct 2000,17,174.25,100251330,YITBAREK, Simon
297,"PEROT, Raphael",+3,FRA,30 Jun 2001,30,174.00,100248613,PEROT, Raphael
298,"JAVIA, Dev",-3,IND,16 Mar 2002,29,173.75,100278641,JAVIA, Dev
299,"SAU FRANCO, Alan",-3,MEX,07 Nov 2000,28,173.50,100299741,SAU FRANCO, Alan
300,"OLIVEIRA, Bruno",+54,BRA,18 Apr 2002,36,172.75,100338433,OLIVEIRA, Bruno
301,"BELOBORODKO, Illya",-4,UKR,07 May 2001,27,172.75,100252577,BELOBORODKO, Illya
302,"ROTTOLI, Lorenzo",-3,ITA,19 Feb 2002,28,172.25,100276059,ROTTOLI, Lorenzo
303,"ANDERSSON, Oliver",-2,SWE,10 Jul 2000,37,172.00,100248023,ANDERSSON, Oliver
304,"VERBIN, Pavel",-2,RUS,18 Oct 2001,32,172.00,100225778,VERBIN, Pavel
305,"CAULA, Bruno",-2,ARG,10 Apr 2000,24,170.50,100314149,CAULA, Bruno
306,"LEBLANC, Alexandre",-2,CAN,11 May 2001,34,170.50,100294020,LEBLANC, Alexandre
307,"WEIGHTMAN, Oscar",-2,GBR,19 Nov 2001,19,170.50,100225467,WEIGHTMAN, Oscar
308,"BULTE, Alex",-2,AUS,27 May 2002,33,170.00,100284531,BULTE, Alex
309,"GALAN, Santiago",-2,COL,04 Aug 2000,27,169.75,100292588,GALAN, Santiago
310,"HORAK, Vitek",0,CZE,06 Jul 2002,26,168.00,100257572,HORAK, Vitek
311,"CHAROENPHON, Yuttana",+1,THA,14 Aug 2000,21,167.25,100271697,CHAROENPHON, Yuttana
312,"LIN, Han-Chih",+1,TPE,30 Jan 2002,35,167.25,100278892,LIN, Han-Chih
313,"JOVIC, Viktor",+1,SRB,24 Jan 2002,20,167.25,100249992,JOVIC, Viktor
314,"DE LA FUENTE, Santiago",+1,ARG,06 Feb 2002,20,166.75,100332728,DE LA FUENTE, Santiago
315,"DEN OUDEN, Guy",+1,NED,08 Apr 2002,29,166.50,100259783,DEN OUDEN, Guy
316,"EVANS, Tom",+1,AUS,29 Mar 2001,20,166.50,100306146,EVANS, Tom
317,"WORST, Christiaan",+1,RSA,08 Mar 2000,15,166.25,100205206,WORST, Christiaan
318,"VILLAR, Yeudy",+1,DOM,28 Sep 2000,25,166.25,100307863,VILLAR, Yeudy
319,"MYAGKOV , Aleksandr",+1,RUS,09 May 2002,14,166.25,100251936,MYAGKOV , Aleksandr
320,"VANNEMREDDY, Abhimanyu",+1,IND,13 Jun 2000,30,166.00,100271002,VANNEMREDDY, Abhimanyu
321,"POURROY, Loris",+2,FRA,01 Jan 2001,28,165.50,100286857,POURROY, Loris
322,"DI NOCERA, Riccardo",+2,ITA,11 May 2000,21,165.25,100202344,DI NOCERA, Riccardo
323,"SALAZAR, Daniel",+2,COL,24 Mar 2001,17,165.25,100348083,SALAZAR, Daniel
324,"GUSTAFSSON, Carl",+2,SWE,15 Feb 2001,28,164.50,100249244,GUSTAFSSON, Carl
325,"NAGOUDI, Adam",-48,TUN,09 Sep 2000,30,162.75,100212676,NAGOUDI, Adam
326,"MARTIN, Andres",+2,USA,07 Jul 2001,18,162.50,100316703,MARTIN, Andres
327,"GILL , Felix",+2,GBR,01 Jun 2002,25,162.50,100306827,GILL , Felix
328,"BECERRA OTAROLA, Ignacio Antonio",+60,CHI,25 Sep 2000,12,161.50,100335471,BECERRA OTAROLA, Ignacio Antonio
329,"MONNOU, Sylvestre",+1,BEN,22 Nov 2002,16,161.00,100316553,MONNOU, Sylvestre
330,"BOSANCIC, Thomas",+1,AUS,15 Jul 2000,14,160.00,100280059,BOSANCIC, Thomas
331,"CRNOKRAK, Alexander",+1,AUS,24 Jan 2000,7,159.75,100235357,CRNOKRAK, Alexander
332,"LI, Christopher",+1,PER,15 Jul 2003,19,159.75,100347292,LI, Christopher
333,"MEDJEDOVIC, Hamad",+1,SRB,18 Jul 2003,21,159.25,100272530,MEDJEDOVIC, Hamad
334,"DAVIS, George",+1,GBR,05 Jun 2001,34,159.00,100214783,DAVIS, George
335,"KIM, Dong Ju",+1,KOR,09 Apr 2002,28,158.75,100279197,KIM, Dong Ju
336,"DE ALVA VALDEZ, Rafael Alfonso",+1,MEX,15 Mar 2002,41,158.25,100302289,DE ALVA VALDEZ, Rafael Alfonso
337,"UVAROV, Andrey",+1,RUS,05 Dec 2000,15,157.50,100224789,UVAROV, Andrey
338,"JUHAS, Kristijan",+1,SRB,04 Jun 2001,25,157.50,100234384,JUHAS, Kristijan
339,"WILD, Maximilian",+1,USA,04 Jan 2000,28,157.25,100275601,WILD, Maximilian
340,"BOLLIPALLI, Rithvik Choudary",+1,IND,17 Jan 2001,18,157.25,100278593,BOLLIPALLI, Rithvik Choudary
341,"PALUCH, Karol",+1,POL,14 Sep 2000,36,156.75,100215114,PALUCH, Karol
342,"SUEOKA, Yamato",+2,JPN,28 Feb 2003,36,154.75,100329136,SUEOKA, Yamato
343,"FUJIWARA, Tomoya",+2,JPN,26 Sep 2001,10,154.50,100313570,FUJIWARA, Tomoya
344,"FEKETE, Janos",+43,SVK,06 Feb 2001,38,154.00,100238287,FEKETE, Janos
345,"OVCHARENKO, Oleksandr",+1,UKR,17 Oct 2001,26,153.00,100228901,OVCHARENKO, Oleksandr
346,"BERDUSCO, Russell",+1,USA,28 Jan 2001,27,152.75,100336891,BERDUSCO, Russell
347,"GOLMEI, Naithaolin Calvin",+1,IND,27 May 2000,25,152.75,100299278,GOLMEI, Naithaolin Calvin
348,"KAWANO , Kai",+1,JPN,20 Oct 2000,12,151.75,100262669,KAWANO , Kai
349,"SAKAGAWA, Hiroki",+1,JPN,29 Jan 2001,14,151.50,100285673,SAKAGAWA, Hiroki
350,"KROLO, Filip",+1,GER,11 May 2001,24,150.75,100233173,KROLO, Filip
351,"URINOV, Ibrokhimjon",+1,UZB,20 Jul 2002,20,150.25,100256535,URINOV, Ibrokhimjon
352,"PLANINSEK, Filip Jeff",-25,SLO,29 Jun 2001,37,149.25,100224262,PLANINSEK, Filip Jeff
353,"RASAMATOV, Bekhzod",+2,UZB,22 Mar 2002,27,149.25,100279762,RASAMATOV, Bekhzod
354,"JORGENSEN, Sebastian Grundtvig",-66,DEN,31 Mar 2001,16,148.75,100210931,JORGENSEN, Sebastian Grundtvig
355,"RIVERA, Leyton",+1,NOR,28 Oct 2001,43,148.75,100227315,RIVERA, Leyton
356,"BARNAT, Jiri",+1,CZE,26 Jul 2001,12,147.75,100225471,BARNAT, Jiri
357,"DE SANTIS CARVALHO, Rodrigo",+1,BRA,14 Mar 2000,17,146.50,100297717,DE SANTIS CARVALHO, Rodrigo
358,"MINARIK, Kristof",+1,SVK,18 Mar 2001,24,146.25,100250712,MINARIK, Kristof
359,"ROUMPIS, Alexandros",-37,GRE,06 Nov 2001,34,146.00,100289834,ROUMPIS, Alexandros
360,"ARANZABAL, Mikel",+3,ESP,22 Mar 2001,30,145.00,100252077,ARANZABAL, Mikel
361,"MCDANIEL, Marcus",-1,USA,13 May 2002,20,145.00,100328632,MCDANIEL, Marcus
362,"LIU, Shaoyun",-1,CHN,27 Jan 2002,27,144.50,100289494,LIU, Shaoyun
363,"SANSON, Aland",-10,CHI,04 Dec 2000,24,144.00,100301324,SANSON, Aland
364,"IZQUIERDO LUQUE, Rafael",-2,ESP,10 Jan 2000,19,143.75,100204918,IZQUIERDO LUQUE, Rafael
365,"SHEVCHENKO, Alexander",-1,RUS,29 Nov 2000,12,142.75,100199048,SHEVCHENKO, Alexander
366,"PALOVIC, Lukas",-1,SVK,02 Mar 2002,26,142.25,100236069,PALOVIC, Lukas
367,"ORESHIN, Denis",-1,RUS,23 Nov 2001,24,142.25,100230930,ORESHIN, Denis
368,"BISTON, Tom",-1,FRA,17 Jan 2001,20,141.00,100245197,BISTON, Tom
369,"BRACHMAN, Spencer",-1,USA,24 Jan 2002,25,141.00,100314658,BRACHMAN, Spencer
370,"MCKENNON, Maxwell",-1,USA,17 May 2002,18,141.00,100328633,MCKENNON, Maxwell
371,"MALESEVIC, Nemanja",-1,BIH,19 Aug 2001,26,140.75,100233351,MALESEVIC, Nemanja
372,"MAYO, Aidan",-1,USA,14 May 2003,27,140.25,100328631,MAYO, Aidan
373,"KOTECHA, Sheil",-1,KEN,28 Mar 2000,24,140.25,100243654,KOTECHA, Sheil
374,"SRIDHAR, Sangeet",-1,USA,20 Mar 2000,16,140.00,100253549,SRIDHAR, Sangeet
375,"ORTENZI, Gian Marco",-32,ITA,03 Feb 2000,12,139.75,100203174,ORTENZI, Gian Marco
376,"DOMINGUEZ COLLADO, Juan Sebastian",+54,GUA,22 Jun 2002,34,138.75,100312028,DOMINGUEZ COLLADO, Juan Sebastian
377,"CARNELLO, Lancelot",-3,SWE,01 Apr 2001,48,138.50,100201120,CARNELLO, Lancelot
378,"CABRERA, Miguel Angel",-3,CHI,08 Jul 2000,36,138.50,100324561,CABRERA, Miguel Angel
379,"CASSONE, Murphy",-2,USA,16 Aug 2002,18,138.00,100351271,CASSONE, Murphy
380,"KOVALENKO, Ostap",-2,RUS,01 Mar 2001,27,136.50,100259658,KOVALENKO, Ostap
381,"GANTA, Sai Karteek Reddy",-2,IND,01 Jun 2000,35,136.00,100278621,GANTA, Sai Karteek Reddy
382,"BECROFT, Isaac",-2,NZL,29 Oct 2000,20,135.75,100273957,BECROFT, Isaac
383,"CASSO, Alfredo",-2,MEX,16 Jul 2001,51,135.50,100302686,CASSO, Alfredo
384,"TABACCO, Fausto",-8,ITA,13 May 2002,21,134.50,100253552,TABACCO, Fausto
385,"NUNEZ, Daniel Antonio",-2,CHI,02 Jun 2001,20,133.75,100304606,NUNEZ, Daniel Antonio
386,"VINCENT RUGGERI, Samuel",+16,ITA,22 May 2002,32,133.75,100272964,VINCENT RUGGERI, Samuel
387,"LI, Hanwen",-3,CHN,22 Aug 2002,33,133.25,100332336,LI, Hanwen
388,"GEORGESCU, Matei Adrian",-3,ROU,14 Mar 2001,35,133.00,100235481,GEORGESCU, Matei Adrian
389,"BOSIO, Gabriele",-3,ITA,25 Nov 2000,33,132.50,100206630,BOSIO, Gabriele
390,"KIEFER, Alexander",-1,USA,25 Dec 2001,33,132.25,100327271,KIEFER, Alexander
391,"MALGAROLI, Leonardo",+21,ITA,07 Aug 2002,24,131.00,100329850,MALGAROLI, Leonardo
392,"TRYAKSHIN, Mark",-2,UZB,26 Jul 2001,32,131.00,100237204,TRYAKSHIN, Mark
393,"EALA, Michael Francis",-2,PHI,23 Aug 2002,29,131.00,100279532,EALA, Michael Francis
394,"OCANA LAVOIE, Nicolas",-2,CAN,15 Jul 2001,14,130.75,100256322,OCANA LAVOIE, Nicolas
395,"HECK, Hunter",-2,USA,15 May 2002,18,130.50,100316589,HECK, Hunter
396,"DIAZ JALIL, Angel",+75,ECU,13 Oct 2001,26,130.25,100347119,DIAZ JALIL, Angel
397,"LORENS , Mikolaj",+7,POL,30 Jan 2002,24,130.25,100234469,LORENS , Mikolaj
398,"DARDERI, Luciano",+17,ITA,14 Feb 2002,16,130.25,100238364,DARDERI, Luciano
399,"VANKAN, Marlon",-5,GER,27 Aug 2000,12,129.50,100211771,VANKAN, Marlon
400,"SAVVA , Stefanos",-5,CYP,16 Feb 2001,23,129.50,100226265,SAVVA , Stefanos
401,"KEREMEDCHIEV, Ivailo",-5,BUL,30 May 2000,17,129.25,100206441,KEREMEDCHIEV, Ivailo
402,"VISKER, Niels",+77,NED,05 Oct 2001,17,128.75,100273044,VISKER, Niels
403,"MEHRA, Rohan",-6,IND,22 May 2002,17,128.50,100282976,MEHRA, Rohan
404,"GUILLEN MEZA, Alvaro",-6,ECU,02 Jan 2003,15,128.25,100346909,GUILLEN MEZA, Alvaro
405,"KAGEYAMA, Taisei",-6,JPN,19 Nov 2001,19,127.75,100311997,KAGEYAMA, Taisei
406,"ORNBERG, Anton",-6,SWE,02 Nov 2000,20,127.75,100200198,ORNBERG, Anton
407,"MARQUES DA SILVA, Rafael",-6,BRA,03 Sep 2001,25,127.25,100347810,MARQUES DA SILVA, Rafael
408,"CLAVERIE, Lorenzo",-5,VEN,28 Sep 2002,22,126.00,100336466,CLAVERIE, Lorenzo
409,"MOGHIMI, Sina",-4,IRI,27 Jul 2001,36,125.25,100279707,MOGHIMI, Sina
410,"GABER, Adham",+28,EGY,28 Jun 2000,22,124.75,100244537,GABER, Adham
411,"CHOPRA, Keshav",-5,USA,24 Oct 2001,22,124.00,100319515,CHOPRA, Keshav
412,"SUN, Qian",-5,CHN,12 Jul 2001,24,123.75,100289799,SUN, Qian
413,"ALSHON, Christian",-5,USA,08 Jul 2000,9,123.75,100283718,ALSHON, Christian
414,"HOEYERAAL, Herman",-5,NOR,02 Oct 2001,38,123.50,100225254,HOEYERAAL, Herman
415,"GONZALEZ, Diego",+4,VEN,02 Jul 2001,32,123.25,100335612,GONZALEZ, Diego
416,"BOULAIS, Justin",-6,CAN,20 Oct 2001,14,122.75,100297335,BOULAIS, Justin
417,"DECKERS, Alec",-6,NED,02 May 2000,12,122.75,100204913,DECKERS, Alec
418,"FRANTZEN, Christopher",-5,GER,10 Aug 2001,28,122.25,100225847,FRANTZEN, Christopher
419,"IVIC, Stefan",-5,SRB,07 Mar 2001,29,122.25,100236312,IVIC, Stefan
420,"KUBIK, Kristian",+120,CZE,09 Apr 2002,34,121.75,100254341,KUBIK, Kristian
421,"TABET, Roey",+85,LBN,21 Dec 2001,16,121.50,100282553,TABET, Roey
422,"NEUMAYER, Lukas",-6,AUT,06 Sep 2002,28,121.00,100254287,NEUMAYER, Lukas
423,"HIETARANTA, Roni Mikael",-6,FIN,24 Sep 2001,26,121.00,100245607,HIETARANTA, Roni Mikael
424,"ARAZZA, Odeda Muhammad",-6,INA,29 Jul 2001,27,120.75,100270337,ARAZZA, Odeda Muhammad
425,"RIBAS CRICHIGNO, Lucas Carlos",-5,PAR,08 Jan 2000,21,120.25,100328929,RIBAS CRICHIGNO, Lucas Carlos
426,"GU, Jin",-5,CHN,03 Jan 2002,34,120.00,100307739,GU, Jin
427,"MISOLIC, Filip",-5,AUT,08 Aug 2001,33,120.00,100228554,MISOLIC, Filip
428,"AHMED, Zyaan",-5,GBR,02 Aug 2000,24,119.75,100283507,AHMED, Zyaan
429,"DAMM, Martin",-5,USA,30 Sep 2003,27,119.25,100263213,DAMM, Martin
430,"STOEGER, Moritz",-5,GER,14 Apr 2002,34,119.25,100248643,STOEGER, Moritz
431,"CADONAU, Jakob",-5,GER,02 Feb 2002,24,118.75,100271282,CADONAU, Jakob
432,"VELCZ, Zsombor",-5,HUN,16 Nov 2002,27,118.25,100259898,VELCZ, Zsombor
433,"DAHLBERG, Mans",-5,SWE,30 Apr 2003,28,118.25,100282675,DAHLBERG, Mans
434,"SHIMIZU, Kazuki",-5,JPN,25 Feb 2000,4,118.00,100263845,SHIMIZU, Kazuki
435,"BENCIC, Brian",-4,SUI,26 Feb 2000,31,117.25,100180206,BENCIC, Brian
436,"FAUCON , Romain",-4,BEL,04 Sep 2002,23,116.50,100239866,FAUCON , Romain
437,"HELLUM LILLEENGEN, Lukas",-4,NOR,15 Nov 2000,21,116.25,100209082,HELLUM LILLEENGEN, Lukas
438,"MPETSHI PERRICARD , Giovanni",-4,FRA,08 Jul 2003,29,116.25,100284062,MPETSHI PERRICARD , Giovanni
439,"WHITE, Cooper",+8,AUS,03 Mar 2003,28,116.00,100349352,WHITE, Cooper
440,"ZAKARYIA, Faris",-5,EGY,13 May 2001,32,115.50,100292599,ZAKARYIA, Faris
441,"DOSTANIC, Stefan",-5,USA,04 Nov 2001,4,115.00,100328022,DOSTANIC, Stefan
442,"KAMATH, Madhwin",-60,IND,10 Nov 2001,26,115.00,100278651,KAMATH, Madhwin
443,"LAGAEV, Nick",-6,CAN,23 Apr 2001,13,114.50,100260403,LAGAEV, Nick
444,"LEBLANC CLAVERIE, Tom",-5,FRA,06 Jan 2001,35,114.00,100244531,LEBLANC CLAVERIE, Tom
445,"GONZALEZ FERNANDEZ, Mario",-5,ESP,28 Apr 2002,8,113.50,100318556,GONZALEZ FERNANDEZ, Mario
446,"SOLARES MIDENCE, Carlos Alejandro",-5,BOL,27 Feb 2002,24,113.50,100299299,SOLARES MIDENCE, Carlos Alejandro
447,"ADAMEK, Makary",-5,POL,21 May 2001,30,113.50,100230371,ADAMEK, Makary
448,"MANDMA, Alexander Georg",-5,EST,01 Jan 2002,32,113.50,100228409,MANDMA, Alexander Georg
449,"YULIK, Viacheslav",-5,RUS,06 Sep 2000,6,113.25,100189006,YULIK, Viacheslav
450,"MILICEVIC, Lazar",-5,SRB,30 Jul 2002,25,113.00,100258781,MILICEVIC, Lazar
451,"COUTINHO, Jordan",+10,RSA,23 Dec 2000,23,113.00,100302847,COUTINHO, Jordan
452,"LEGOUT , Timo",-6,FRA,13 Mar 2002,22,113.00,100268333,LEGOUT , Timo
453,"SAROUK, Yair",-5,ISR,15 Aug 2001,22,112.50,100251526,SAROUK, Yair
454,"PHILIPPOV, Evgeny",-5,RUS,06 Feb 2002,15,112.50,100261278,PHILIPPOV, Evgeny
455,"LAGO, Alex Cyrille",-5,CIV,28 Aug 2001,31,112.00,100274064,LAGO, Alex Cyrille
456,"WHITAKER, Spencer",-5,USA,12 Nov 2001,18,111.50,100297442,WHITAKER, Spencer
457,"MURAT, Yerassyl",-5,KAZ,16 Dec 2001,35,111.25,100326113,MURAT, Yerassyl
458,"COLLIGNON, Raphael",-5,BEL,13 Jan 2002,27,110.50,100240791,COLLIGNON, Raphael
459,"HIRANO, Taiyo",-5,JPN,09 Oct 2001,34,110.00,100235309,HIRANO, Taiyo
460,"VEREAU MELENDEZ, Mateo",-5,PER,04 May 2001,16,109.25,100343233,VEREAU MELENDEZ, Mateo
461,"TAKAHATA, Riku",-5,JPN,01 Oct 2001,18,109.00,100279072,TAKAHATA, Riku
462,"SACH, Tai",-5,AUS,16 Sep 2002,31,109.00,100329695,SACH, Tai
463,"ZHANG, Yu",-5,CHN,22 Aug 2002,32,109.00,100278922,ZHANG, Yu
464,"VAN SCHALKWYK, Codie Schalk",-5,NAM,22 Apr 2002,38,108.50,100306095,VAN SCHALKWYK, Codie Schalk
465,"PINNINGTON JONES, Jack",-5,GBR,30 Mar 2003,23,108.25,100262289,PINNINGTON JONES, Jack
466,"KVANTALIANI, Mykhailo",-4,GEO,15 Jan 2000,16,108.00,100206321,KVANTALIANI, Mykhailo
467,"TANGE, Shota",-4,JPN,10 Aug 2000,4,107.25,100279077,TANGE, Shota
468,"KYM, Jerome",-4,SUI,12 Feb 2003,19,107.25,100289398,KYM, Jerome
469,"MANSILLA DIEZ, Mario",-4,ESP,12 May 2002,13,107.00,100262287,MANSILLA DIEZ, Mario
470,"YU, Hua-Chen",-4,TPE,22 Apr 2000,8,107.00,100258664,YU, Hua-Chen
471,"SYDOW, Patrick",-4,ARU,24 Jan 2000,18,106.50,100260589,SYDOW, Patrick
472,"GABRIELY, Nevo",-4,ISR,08 Jun 2000,21,106.00,100209308,GABRIELY, Nevo
473,"LAPADAT, Joshua",-3,CAN,10 Dec 2002,32,106.00,100295721,LAPADAT, Joshua
474,"BERNARD, John",-2,USA,14 Aug 2001,28,105.25,100329803,BERNARD, John
475,"ELAMIN, Ammar",+12,IRL,19 Jun 2002,34,104.50,100276242,ELAMIN, Ammar
476,"NASKIDASHVILI, Nikita",-3,RUS,02 Sep 2001,14,104.00,100230883,NASKIDASHVILI, Nikita
477,"VUKOVIC, Luka",-8,CAN,04 Mar 2001,14,104.00,100282768,VUKOVIC, Luka
478,"SHELBAYH, Abedallah",-4,JOR,16 Nov 2003,17,104.00,100276536,SHELBAYH, Abedallah
479,"SKORILAS, Alexandros",-4,GRE,16 Mar 2000,13,103.25,100207883,SKORILAS, Alexandros
480,"IBRAGIMOV, Rail",-4,RUS,11 Nov 2001,36,103.25,100217455,IBRAGIMOV, Rail
481,"ANDREJIC, Marko",+20,AUT,26 Jan 2003,32,102.75,100285553,ANDREJIC, Marko
482,"SRIVASTAVA, Karan",-4,IND,17 Mar 2000,26,102.25,100258927,SRIVASTAVA, Karan
483,"JARDIN, Hugo",-3,FRA,14 Apr 2001,21,101.75,100288965,JARDIN, Hugo
484,"MARIADOS, Andrew",-3,USA,17 May 2000,15,101.75,100290402,MARIADOS, Andrew
485,"CASTANEDA, Guillermo",-3,MEX,02 Jan 2000,14,101.50,100264459,CASTANEDA, Guillermo
486,"ARBET, Adam",-3,SVK,28 May 2001,27,101.00,100252249,ARBET, Adam
487,"STOUPE, George",-3,NZL,15 Jun 2001,16,101.00,100294781,STOUPE, George
488,"RANAIVO , Toky",-3,MAD,14 Jul 2003,23,100.75,100298485,RANAIVO , Toky
489,"JOHNS, Garrett",-3,USA,17 Dec 2000,14,100.50,100291607,JOHNS, Garrett
490,"JACQUET, Kyrian",-2,FRA,11 May 2001,1,100.00,100270955,JACQUET, Kyrian
491,"NOTHHAFT, Sebastian",+88,HKG,29 Nov 2001,41,100.00,100238741,NOTHHAFT, Sebastian
492,"SEWANOU, Arnaud",+94,BEN,10 Oct 2001,14,100.00,100290083,SEWANOU, Arnaud
493,"FITZPATRICK, Barney",-4,GBR,04 May 2002,21,99.75,100272233,FITZPATRICK, Barney
494,"STROEMBERG, Isac",-4,SWE,03 Feb 2003,20,99.50,100323590,STROEMBERG, Isac
495,"MORENO, Daniel",-4,MEX,23 Feb 2000,25,99.25,100262108,MORENO, Daniel
496,"ADNANE, Younes",-4,MAR,16 Apr 2002,17,99.25,100305237,ADNANE, Younes
497,"NJOGU, Albert",-4,KEN,06 Jan 2001,21,99.25,100274119,NJOGU, Albert
498,"WONG, Chak Lam Coleman",-4,HKG,06 Jun 2004,22,99.25,100294341,WONG, Chak Lam Coleman
499,"KLOV NILSSON, Jesper",-4,SWE,25 Jul 2000,19,98.75,100245498,KLOV NILSSON, Jesper
500,"WENG, Jing Long",-4,NED,29 Dec 2000,24,98.50,100230105,WENG, Jing Long
501,"GROVAS, Rafael E.",-4,PUR,02 Jun 2000,36,98.50,100262569,GROVAS, Rafael E.
502,"RAAD, Rikard",-4,SWE,31 Mar 2001,41,98.50,100249365,RAAD, Rikard
503,"TANNER, Gian Luca",-4,SUI,12 Jan 2001,30,98.25,100238986,TANNER, Gian Luca
504,"MALAKHOV, Volodymyr",+57,UKR,08 Jun 2000,18,97.75,100197440,MALAKHOV, Volodymyr
505,"MACOVEI, Radu Florin",-5,ROU,06 Apr 2001,28,97.25,100232472,MACOVEI, Radu Florin
506,"KASNIKOWSKI, Maks",-4,POL,06 Jul 2003,25,97.25,100284757,KASNIKOWSKI, Maks
507,"TIRASPOLSKY, Ilya",-4,CAN,20 Feb 2002,30,97.00,100274673,TIRASPOLSKY, Ilya
508,"PIOLI TIZON, Ramiro",-4,ARG,19 Jan 2001,15,96.75,100319614,PIOLI TIZON, Ramiro
509,"RIKKONEN, Roni",-4,FIN,04 Dec 2000,38,96.75,100226194,RIKKONEN, Roni
510,"BORG, Leo",-2,SWE,15 May 2003,33,96.50,100289611,BORG, Leo
511,"SURESH, Darrshan",-4,MAS,07 Feb 2001,37,96.50,100276041,SURESH, Darrshan
512,"CUGINI , Andrea",+48,ITA,26 Aug 2001,39,96.00,100233942,CUGINI , Andrea
513,"BRAHAM, Mohamed Anouar",+13,TUN,13 May 2000,31,95.75,100252873,BRAHAM, Mohamed Anouar
514,"SAMUEL, Toby",-4,GBR,06 Sep 2002,21,95.50,100252864,SAMUEL, Toby
515,"MAGGS, Alexander",-4,GBR,04 Jul 2001,21,95.00,100258095,MAGGS, Alexander
516,"WAJDEMAJER, Jan",-4,POL,31 Jul 2002,27,95.00,100297906,WAJDEMAJER, Jan
517,"ANDREU GARCIA , Francisco",-4,ESP,07 Mar 2001,7,94.75,100291854,ANDREU GARCIA , Francisco
518,"CHRISTIANSEN, Rudolf Niklas",-4,GER,14 Jul 2001,21,94.50,100245614,CHRISTIANSEN, Rudolf Niklas
519,"STEINHAUSEN, Julian Noah",-4,USA,20 Dec 2001,28,94.50,100302044,STEINHAUSEN, Julian Noah
520,"BOWEN, Emilio",+51,ECU,05 Mar 2001,34,94.00,100341520,BOWEN, Emilio
521,"NITHITHANANONT, Natthayut",-5,THA,22 Sep 2001,34,93.50,100293783,NITHITHANANONT, Natthayut
